967,26079	0,6513	0,65196	0,65325	0,65381	0,65426	0,65527	0,65663	0,65886	0,6588	0,67738	0,69201
968,22516	0,64503	0,64602	0,64705	0,64758	0,64802	0,64918	0,65037	0,65258	0,65276	0,67103	0,68514
969,18953	0,63847	0,63976	0,64093	0,64128	0,64178	0,64291	0,64416	0,64635	0,64691	0,66474	0,67883
970,15389	0,63239	0,63343	0,63471	0,63506	0,63564	0,63668	0,6379	0,64015	0,64086	0,65866	0,67326
971,11826	0,62677	0,62769	0,62871	0,6292	0,62972	0,63065	0,63205	0,63417	0,6347	0,6528	0,66804
972,08263	0,6212	0,62211	0,62296	0,62358	0,62403	0,62495	0,62644	0,62835	0,62863	0,64698	0,66262
973,047	0,61558	0,61643	0,61743	0,61802	0,61844	0,6195	0,62081	0,6227	0,62286	0,64125	0,65698
974,01136	0,60978	0,6108	0,61192	0,61246	0,61276	0,61405	0,61521	0,61711	0,61734	0,63561	0,65098
974,97573	0,60412	0,60518	0,60635	0,60689	0,60721	0,60842	0,60967	0,61157	0,61201	0,63018	0,64509
975,9401	0,59866	0,5995	0,60075	0,60121	0,60171	0,60265	0,60403	0,60606	0,60674	0,62478	0,63971
976,90447	0,59332	0,59402	0,59531	0,59581	0,59623	0,59725	0,59849	0,60054	0,60126	0,61934	0,6347
977,86884	0,58824	0,58885	0,59021	0,59072	0,59103	0,59204	0,59326	0,59527	0,59575	0,614	0,62972
978,8332	0,58321	0,58379	0,58505	0,58556	0,58582	0,58677	0,58813	0,59016	0,59047	0,60884	0,62437
979,79757	0,57809	0,57872	0,57975	0,58037	0,58062	0,58165	0,58294	0,58509	0,58544	0,60375	0,61869
980,76194	0,57289	0,57346	0,5746	0,57529	0,57548	0,57647	0,57764	0,57998	0,58054	0,59853	0,61286
981,72631	0,56763	0,56825	0,56953	0,57021	0,57051	0,57134	0,5724	0,57472	0,57564	0,5934	0,60744
982,69067	0,56244	0,56329	0,56454	0,56503	0,56567	0,5663	0,56744	0,56968	0,57073	0,58838	0,60259
983,65504	0,55782	0,55855	0,55986	0,56025	0,56078	0,56156	0,56277	0,56503	0,56592	0,58368	0,59809
984,61941	0,5535	0,55403	0,55534	0,55576	0,55616	0,5571	0,55823	0,56049	0,56111	0,5791	0,59359
985,58378	0,54897	0,54964	0,55088	0,55122	0,55175	0,55251	0,55386	0,55606	0,55654	0,57453	0,58854
986,54814	0,54453	0,54539	0,54654	0,54688	0,5473	0,54808	0,5496	0,55173	0,55242	0,57012	0,58333
987,51251	0,54028	0,54118	0,54218	0,5426	0,54302	0,54391	0,54528	0,54744	0,54847	0,56577	0,57863
988,47688	0,53632	0,53712	0,53806	0,53847	0,53896	0,53987	0,54106	0,54325	0,54455	0,56176	0,57474
989,44125	0,53268	0,53342	0,53433	0,53474	0,53513	0,53604	0,53716	0,53927	0,54062	0,55795	0,5715
990,40562	0,52922	0,52998	0,53082	0,53128	0,5317	0,53248	0,53365	0,5357	0,53677	0,5542	0,56829
991,36998	0,52571	0,52659	0,52738	0,52773	0,5283	0,52904	0,53021	0,53229	0,53311	0,55057	0,5646
